snapshot,b1_ch1_score,b1_ch1_flag,b2_ch1_score,b2_ch1_flag,b3_ch1_score,b3_ch1_flag,b4_ch1_score,b4_ch1_flag,composite_score,composite_flag
2004.02.19.03.42.39,0.13630898992828266,1,0.1411762024710087,1,0.08673797705750153,1,0.1499238947341961,1,0.1499238947341961,1
2004.02.19.03.52.39,0.1257137288122364,1,0.09554428471418985,1,0.08165736684309277,1,0.12674391155970577,1,0.12674391155970577,1
2004.02.19.04.02.39,0.18407625651619497,1,0.1326161071036448,1,0.09055891231265556,1,0.1390062948857027,1,0.18407625651619497,1
2004.02.19.04.12.39,0.19601546091326572,1,0.1414876267875853,1,0.10983900788476975,1,0.12428559353207724,1,0.19601546091326572,1
2004.02.19.04.22.39,0.19905340128723414,1,0.13784263522488804,1,0.10983900788476975,1,0.15145929834403316,1,0.19905340128723414,1
2004.02.19.04.32.39,0.16988542928043004,1,0.10650068867665297,1,0.10769701021598843,1,0.15300420410193982,1,0.16988542928043004,1
2004.02.19.04.42.39,0.19658213027281213,1,0.09808750181118364,1,0.05672822412657885,1,0.1329429612275188,1,0.19658213027281213,1
2004.02.19.04.52.39,0.18817857415743244,1,0.14558453990252795,1,0.09349315968265604,1,0.13697794395698049,1,0.18817857415743244,1
2004.02.19.05.02.39,0.1786519875692144,1,0.1420944831853962,1,0.10471401102212652,1,0.15248985673428728,1,0.1786519875692144,1
2004.02.19.05.12.39,0.19384847906321823,1,0.14179798754930306,1,0.09214634983964831,1,0.14078460784307,1,0.19384847906321823,1
2004.02.19.05.22.39,0.175324234227754,1,0.12483801361934965,1,0.09432449240632379,1,0.1454419134918613,1,0.175324234227754,1
2004.02.19.05.32.39,0.10290924555558922,1,0.10586743590380698,1,0.07480155686261258,1,0.14649096896480196,1,0.14649096896480196,1
2004.02.19.05.42.39,0.17886177877631837,1,0.14002940829319377,1,0.0883020038551533,1,0.14369545795348004,1,0.17886177877631837,1
2004.02.19.05.52.39,0.17125221044916905,1,0.12416496107542407,1,0.09541697257944393,1,0.11173558612848433,1,0.17125221044916905,1
2004.02.19.06.02.39,0.17539847471180048,1,0.12138961904317158,1,0.10888620373878644,1,0.1357001706492048,1,0.17539847471180048,1
2004.02.19.06.12.39,0.1500799201518933,1,0.12537079617129232,1,0.10816908569753036,1,0.13745329902282966,1,0.1500799201518933,1
2004.02.19.06.22.39,0.10762609076556517,1,0.12674811403215835,1,0.12821402311737273,1,0.13336057349035046,1,0.13336057349035046,1
